SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-920-E06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.34	1.5333	3,770,787	1,246,179	18	521,838	34	65	1.92	AG-920-E06_NODE_1 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-F16	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.3	1.6500	3,818,686	1,032,865	20	268,831	34	69	1.5	AG-920-F16_NODE_2 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-I08	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.36	1.6333	3,523,092	890,976	16	218,681	32	41	NA	AG-920-I08_NODE_1 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-M16	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.27	1.8000	3,734,757	668,259	50	62,629	32	37	NA	AG-920-M16_NODE_4 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-N15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.25	2.1000	383,383	335,432	33	64,012	32	38	NA	AG-920-N15_NODE_31 (1295 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-N21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.5667	3,807,469	883,852	34	95,190	33	60	1.47	AG-920-N21_NODE_8 (1501 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-O09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.3	1.7833	4,199,639	1,050,299	29	196,859	35	55	1.91	AG-920-O09_NODE_1 (1500 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-P09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.38	1.8500	3,458,518	1,141,886	41	184,348	35	57	2	AG-920-P09_NODE_19 (1499 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-920-P13	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.5667	3,476,189	1,001,022	18	274,541	34	58	1.73	AG-920-P13_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-C22	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.16	1.4259	3,028,130	1,197,454	36	181,590	36	68	1.76	AH-287-C22_NODE_8 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-G07	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.14	1.6300	3,922,342	963,240	31	197,376	34	64	1.51	AH-287-G07_NODE_4 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-I05	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.14	1.7300	2,831,930	478,656	22	110,684	34	35	NA	AH-287-I05_NODE_13 (1502 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-I17	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.19	1.6259	3,982,045	972,772	37	163,349	35	50	1.95	AH-287-I17_NODE_15 (1512 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-J23	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.23	1.8440	428,120	351,179	24	68,814	33	31	NA	AH-287-J23_NODE_2 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-K20	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.23	1.9636	348,340	191,571	34	22,083	37	9	NA	AH-287-K20_NODE_21 (1141 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-M14	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.18	1.5361	3,182,529	1,224,334	25	300,989	35	66	1.86	AH-287-M14_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-N14	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.21	1.8226	542,603	343,840	36	74,123	33	22	NA	AH-287-N14_NODE_2 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-O06	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.2	1.7653	217,982	597,887	34	87,547	33	35	NA	AH-287-O06_NODE_1 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-A14	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.47	2.2803	3,249,799	447,291	32	41,071	36	31	NA	AH-321-A14_NODE_9 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-C05	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.33	1.6570	3,586,485	1,090,583	20	216,262	33	72	1.51	AH-321-C05_NODE_8 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-G13	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.22	1.9007	3,866,668	1,332,139	36	276,421	35	68	1.96	AH-321-G13_NODE_1 (1499 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-K11	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.15	1.8110	3,985,050	1,142,574	25	247,240	34	60	1.9	AH-321-K11_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-O14	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.23	1.7229	3,183,112	1,224,121	17	277,684	33	63	1.94	AH-321-O14_NODE_2 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-A10	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.26	1.8042	2,864,119	1,126,263	47	109,637	35	55	2.05	AH-324-A10_NODE_17 (1511 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-F05	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.32	1.8222	3,173,158	1,049,416	29	176,822	33	58	1.81	AH-324-F05_NODE_9 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-F14	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.32	1.7481	3,090,617	1,362,452	16	456,180	35.75949832	84	1.62	AH-324-F14_NODE_7 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-G18	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.33	2.0533	3,525,043	785,163	32	150,460	34	41	NA	AH-324-G18_NODE_7 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-J20	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.38	1.8908	3,196,199	944,481	40	137,472	35	60	1.57	AH-324-J20_NODE_33 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-O23	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.17	1.9596	3,159,089	633,446	34	84,621	33	41	NA	AH-324-O23_NODE_15 (1498 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-A21	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.23	2.2645	2,661,288	376,841	33	51,662	35	19	NA	AH-326-A21_NODE_15 (1499 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-C06	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.22	1.7235	2,739,224	1,261,046	29	207,115	37	69	1.83	AH-326-C06_NODE_1 (1511 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-D05	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.33	1.7685	2,675,064	1,058,774	16	213,374	32	60	1.76	AH-326-D05_NODE_2 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-I09	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.48	2.1278	1,141,952	699,492	32	79,419	35	40	NA	AH-326-I09_NODE_5 (1395 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-J15	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.18	1.8152	2,407,352	1,027,783	18	464,218	32	58	1.77	AH-326-J15_NODE_1 (1524 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-N13	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.28	1.8396	2,720,057	1,217,626	19	317,128	34	66	1.84	AH-326-N13_NODE_3 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-O02	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.23	1.8812	2,654,557	1,042,017	35	163,754	33	55	1.89	AH-326-O02_NODE_3 (961 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	NA	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-L16	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.4338	3,793,418	1,010,970	68	76,832	43	32	NA	AG-313-L16_NODE_2 (1507 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-J18	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.5121	3,095,341	1,285,264	72	82,380	44	47	NA	AG-319-J18_NODE_11 (1492 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-325-G05	SWC-03	Mixed layer, 50% PAR	Syto9-Prok	<0.5	1.4493	2,768,239	1,317,402	70	80,362	39	64	2.06	AG-325-G05_NODE_1 (1507 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-360-L03	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	NA	1.8247	2,313,784	1,685,939	60	103,276	39	78	2.16	AG-360-L03_NODE_15 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-453-N14	SWC-20	Austrialia coast	Syto9-Prok	<0.5	1.7833	2,983,133	1,664,097	43	197,550	39	71	2.34	AG-453-N14_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-896-F13	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.43	1.6000	3,758,407	1,906,193	34	285,266	39	86	2.22	AG-896-F13_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-898-J13	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	1.8000	3,348,930	1,770,727	43	312,274	39	73	2.43	AG-898-J13_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-908-B09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.35	1.7066	4,925,027	1,322,115	40	165,278	39	55	2.4	AG-908-B09_NODE_11 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-909-A07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.51	1.8572	3,309,530	1,656,932	51	284,735	39	77	2.15	AG-909-A07_NODE_1 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-916-D20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.51	1.4920	2,945,092	1,675,836	66	124,068	39	74	2.26	AG-916-D20_NODE_1 (1507 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-918-B02	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.74	1.6307	3,427,815	1,518,215	67	106,633	38	69	2.2	AG-918-B02_NODE_2 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-918-G13	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.41	1.7951	3,421,003	1,610,470	49	186,326	39	68	2.37	AG-918-G13_NODE_48 (1340 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-919-E23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.58	1.7667	3,376,349	1,915,769	38	290,021	38	84	2.28	AG-919-E23_NODE_5 (1514 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__?	NA	SAR92	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-333-O13	SWC-04	DCM, <1% PAR	Syto9-Prok	<0.5	1.8018	2,817,422	728,786	52	79,536	31	49	NA	AG-333-O13_NODE_43 (1479 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	Thiothrix	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-390-E05	SWC-11	Northern edge of Sargasso Sea	Syto9-Prok	<0.5	2.1189	341,995	347,985	25	70,118	30	24	NA	AG-390-E05_NODE_5 (1463 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	NA	Thiothrix	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-390-O20	SWC-11	Northern edge of Sargasso Sea	Syto9-Prok	<0.5	1.4480	2,865,592	906,583	34	112,903	30	67	1.35	AG-390-O20_NODE_6 (1463 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	NA	Thiothrix	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-439-I21	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.7500	3,417,391	661,821	35	107,077	30	43	NA	AG-439-I21_NODE_8 (1479 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	Thiothrix	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-447-N20	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	1.6667	3,072,910	1,010,909	14	317,976	31	66	1.53	AG-447-N20_NODE_6 (1406 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	Thiothrix	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-N21	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.6000	400,219	326,076	29	35,498	31	23	NA	AG-457-N21_NODE_7 (1472 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__?	Thiothrix	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
