SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-913-B08	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.21	1.8164	4,048,387	601,607	35	82,265	30	25	NA		no SSU regions found	NA			0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-913-L15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.23	2.6204	580,644	153,893	28	14,673	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-914-F06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.36	2.4951	470,954	359,360	47	24,503	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-914-K19	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	2.4801	482,134	303,752	35	36,273	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-L21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.23	2.3600	3,271,237	453,424	30	50,262	29	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-O16	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.31	2.1486	2,981,964	508,514	30	73,780	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-918-J21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.33	1.9486	3,172,953	385,730	31	95,041	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-287-D02	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.2	1.9948	414,363	367,573	32	56,243	29	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AH-287-E13	117 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.23	1.8034	562,884	426,373	41	47,941	35	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-A23	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.27	2.2929	3,114,863	359,970	37	44,067	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-B11	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.25	1.9886	3,469,241	298,844	10	91,940	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-I02	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.52	2.0942	2,659,619	462,763	53	28,315	29	25	NA		no SSUs were classified	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-321-O04	133 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.29	2.2140	3,486,115	256,572	24	40,904	29	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-E16	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.22	2.6274	577,942	152,922	13	58,089	31	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-F16	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.17	2.3404	590,782	368,914	39	62,853	30	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-324-L14	121 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.96	2.7782	957,178	469,550	41	39,009	34	25	NA		no SSUs were classified	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-C23	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.28	2.2687	2,707,088	358,712	41	32,488	32	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AH-326-I10	137 Fiji-Hawaii 2007	equatorial	Syto9-Prok	0.21	2.1871	2,651,543	482,682	34	198,004	31	25	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-313-K15	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.5101	2,783,672	862,548	90	39,547	46	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-D17	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.3781	1,336,051	531,963	42	53,119	34	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-O15	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.0305	3,874,580	477,795	61	28,555	40	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-325-N08	SWC-03	Mixed layer, 50% PAR	Syto9-Prok	<0.5	1.9844	281,248	499,271	41	62,953	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-359-C17	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	<0.5	2.2179	1,412,580	350,686	38	33,482	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-360-C08	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	NA	2.5917	2,413,852	444,797	48	27,788	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-360-D09	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	NA	2.5096	2,378,437	309,074	30	46,317	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-360-F20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	NA	2.3978	2,283,651	404,815	41	46,504	34	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-360-G14	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	NA	2.6218	2,510,989	450,098	60	34,301	28	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-365-I10	SWC-10	BATS DCM region >30% narB	Syto9-Prok	<0.5	2.3348	289,687	398,135	43	28,995	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-365-O08	SWC-10	BATS DCM region >30% narB	Syto9-Prok	<0.5	2.0929	2,707,934	355,429	41	36,222	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-390-G14	SWC-11	Northern edge of Sargasso Sea	Syto9-Prok	<0.5	2.1304	404,644	334,340	31	46,066	31	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-414-K17	SWC-12	SW edge of Sargosso Sea, N of Puerto Rico	Syto9-Prok	<0.5	1.7000	3,471,322	453,702	30	55,387	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-F11	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.8000	447,591	201,797	14	72,537	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-G17	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.3333	3,356,104	799,836	65	64,136	33	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-I11	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.7833	310,841	361,517	42	42,215	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-L05	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.7500	487,636	417,833	42	36,151	33	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-C05	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.4833	3,186,824	419,461	23	72,365	28	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-E02	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	0.52	1.3500	2,833,541	689,954	55	58,359	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-435-B05	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	2.1333	3,115,868	409,867	52	34,378	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-A15	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.1000	3,068,868	163,200	11	49,291	33	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-C18	SWC-20	Austrialia coast	Syto9-Prok	<0.5	1.9000	3,223,682	373,081	38	37,315	32	26	NA		no SSU regions found	NA			0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-453-L14	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.5167	334,381	537,604	41	44,604	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-L15	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.1500	2,730,559	680,973	50	78,797	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-453-M09	SWC-20	Austrialia coast	Syto9-Prok	<0.5	2.2667	342,504	304,871	18	101,205	33	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-C04	SWC-21	North of New Zealand	Syto9-Prok	0.5	2.3000	2,937,858	525,646	56	31,312	35	26	NA		no SSU regions found	NA			0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-457-E20	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.3167	2,832,086	302,049	34	26,251	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-457-J18	SWC-21	North of New Zealand	Syto9-Prok	<0.5	2.6500	571,449	412,983	35	45,766	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-461-M03	SWC-22	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.6000	3,328,095	449,426	41	27,700	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-464-A13	SWC-23	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.3167	2,999,864	308,559	50	16,964	35	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-464-B14	SWC-23	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.0333	3,067,315	402,056	53	47,966	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-470-G08	SWC-24	32.5 S Line SW Pacific	Syto9-Prok	<0.5	2.3167	3,620,978	438,560	62	29,540	31	26	NA		no SSU regions found	NA			0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-470-O21	SWC-24	32.5 S Line SW Pacific	Syto9-Prok	<0.5	1.6500	3,962,982	505,460	33	74,914	34	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-891-B02	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.24	2.4333	177,858	278,727	25	80,359	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-891-J19	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.4	2.2833	3,517,285	1,103,098	44	263,866	56	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-892-G23	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.33	2.2500	3,969,948	955,147	64	77,997	47	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-892-K08	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.26	2.4333	3,124,472	455,824	26	67,483	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-893-E05	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.64	2.0833	3,169,866	852,523	44	80,904	52	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-894-F06	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.48	2.5500	319,200	406,777	41	44,447	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-894-J22	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.23	1.7833	3,357,733	551,909	34	71,267	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-895-D21	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.3	2.1833	2,980,578	372,388	37	42,543	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-895-P09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.37	1.8333	3,171,893	419,504	46	52,196	42	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-896-K04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.28	2.7333	330,624	537,156	55	77,342	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-896-K19	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.68	2.2833	3,101,299	417,034	39	24,054	34	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-897-A22	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.61	2.3667	2,725,677	508,826	69	46,598	39	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-898-A20	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	2.5167	3,804,550	457,951	51	45,616	42	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-898-C08	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.61	2.5500	3,030,290	425,506	31	42,067	42	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-898-G23	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.3	2.4500	2,437,953	526,262	61	35,319	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-898-O18	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.25	2.4667	3,488,753	485,530	51	34,907	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-899-K04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.19	2.4833	3,037,271	371,748	14	92,709	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-900-D09	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.23	2.8667	491,090	516,290	37	78,410	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-900-I04	SWC-09	BATS Mixed Layer ~20% narB	RSG	0.27	2.8000	2,686,200	267,451	16	60,464	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-901-C15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.29	2.4833	2,873,140	475,682	47	29,052	30	26	NA		no SSU regions found	NA			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-901-K21	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.31	2.7167	3,099,006	492,681	36	80,424	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-903-J05	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.41	2.3976	3,820,486	376,051	37	44,354	29	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-904-G20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.2	2.0829	3,274,822	696,306	39	170,676	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-905-G20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.42	2.1309	5,734,877	887,543	75	95,096	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-908-D13	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.18	1.9939	4,066,037	352,249	23	57,943	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-908-K06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	2.5096	3,165,192	417,345	28	58,336	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-909-N08	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.51	2.2557	2,992,656	579,528	27	150,997	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-910-P06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.3	2.3787	2,066,507	399,292	25	77,852	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-911-C23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.27	2.0264	3,132,381	444,679	20	104,259	31	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-911-E20	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	2.4480	935,334	474,249	37	46,580	33	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-911-L06	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.56	2.9896	197,289	532,370	40	50,227	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-912-F04	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.22	2.6727	3,767,164	272,850	21	55,224	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-912-G10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.45	2.5019	3,613,073	822,800	48	116,323	55	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-912-K23	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.39	2.4174	3,721,794	376,972	39	39,906	36	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-913-A15	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.26	2.0950	3,523,655	439,348	24	164,278	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-913-G04	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.18	1.6867	3,381,227	353,258	18	64,507	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-913-P02	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.5	1.8435	1,615,703	734,184	35	120,306	57	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-915-G11	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.18	2.1184	4,099,709	422,759	13	239,694	31	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-916-L07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.62	1.9190	421,067	779,092	58	72,364	53	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-916-P07	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.35	2.0329	430,227	419,982	33	29,372	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-917-B18	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.2	1.8564	3,193,510	608,069	41	114,389	31	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-917-N10	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.75	2.2186	476,504	365,267	32	31,643	32	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-920-O05	SWC-09	BATS Mixed Layer ~20% narB	Syto9-Prok	0.29	1.9333	302,788	528,267	45	53,841	30	26	NA		no SSU regions found	NA			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
